number,title,base,head,baseSHA,headSHA,mergeBase,draft,mergeability,mergeState,checks,reviews,commitsAhead,files,additions,deletions,updated,issue,parent,children,stacked,patchAbsorbed,patchUnmatched,status,superseded,dependencies
17,feat(telemetry): define TC-02 ports and dependency guards,vantareapp/isa-28-tc-02c-presencia-calidad-tiempo-e-identidad-de-sesion,vantareapp/isa-29-tc-02d-puertos-minimos-y-guardarrailes-de-dependencias,e182f92cc085c3c51f119a02146e20c6236cdd38,8d12cf0399f1848d873a8268d12e5d3005945830,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",23,57,492,30,2026-07-21T18:18:40Z,29,16,[18],True,0,23,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
16,"ISA-28: presencia, calidad, tiempo e identidad de sesión",vantareapp/isa-27-tc-02b-schema-tipado-catalogo-e-invariantes-de-unidades,vantareapp/isa-28-tc-02c-presencia-calidad-tiempo-e-identidad-de-sesion,72da58552495d8a9623ad42fc1e82510d048d7a0,e182f92cc085c3c51f119a02146e20c6236cdd38,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",17,51,609,5,2026-07-21T17:59:29Z,28,15,[17],True,0,17,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
15,"ISA-27: schema tipado, catálogo e invariantes de unidades",vantareapp/isa-26-tc-02a-arquitectura-final-e-inventario-de-dominios,vantareapp/isa-27-tc-02b-schema-tipado-catalogo-e-invariantes-de-unidades,9bd922fe245b27440d239c3578f1a4aaf6ea2817,72da58552495d8a9623ad42fc1e82510d048d7a0,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",11,43,830,8,2026-07-19T17:16:32Z,27,14,[16],True,0,11,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
14,ISA-26: cerrar arquitectura e inventario de dominios,vantareapp/isa-100-tc-00b-separar-y-reconciliar-la-planificacion-de-telemetry,vantareapp/isa-26-tc-02a-arquitectura-final-e-inventario-de-dominios,724158a262eaa5dbcc8ab89c98aa74847ffed06b,9bd922fe245b27440d239c3578f1a4aaf6ea2817,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",7,23,785,6,2026-07-19T16:18:20Z,26,13,[15],True,0,7,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
13,docs(telemetry): define final modular core architecture,develop,vantareapp/isa-100-tc-00b-separar-y-reconciliar-la-planificacion-de-telemetry,f492007ced82766873890990ddebf73e87486dec,724158a262eaa5dbcc8ab89c98aa74847ffed06b,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,BLOCKED,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",2,20,2021,0,2026-07-19T14:43:13Z,100,,[14],False,0,2,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
11,ISA-97 TC-01E: enforce one-time OAuth nonce,vantareapp/isa-96-tc-01d-resolver-paquete-strategy-huerfano-y-cerrar-baseline,vantareapp/isa-97-tc-01e-validacion-one-time-de-nonce-oauth-y-baseline-go,50f36f55ef041e11eab349112f5edcff1040b12e,e8370d476e5fffe32cb389bbf1a176cd885f01ac,e8370d476e5fffe32cb389bbf1a176cd885f01ac,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",0,0,92,2,2026-07-16T15:40:26Z,97,,[],False,0,0,ABSORBED_ANCESTRY,UNKNOWN,parent + contracts/reviews; no integration authorization
10,ISA-92: paridad 1:1 del editor Overlay Studio,refactor,vantareapp/isa-92-os-02-paridad-11-del-editor-overlay-studio,b011d4b59362224c0239b5e823736257132a5699,2e2c6455440f4c9287a34172e4a6d8ac29df1eea,2e2c6455440f4c9287a34172e4a6d8ac29df1eea,True,MERGEABLE,CLEAN,"[{""name"": ""announce"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/29513360167/job/87672114497""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",0,0,5591,226,2026-07-16T15:56:06Z,92,,[],False,0,0,ABSORBED_ANCESTRY,UNKNOWN,parent + contracts/reviews; no integration authorization
9,docs(billing): close Polar catalog policies,vantareapp/isa-7-billing-relaunch-20260714,vantareapp/isa-89-isa-7l-catalogo-polar-y-politicas-comerciales-cerradas,eebd4de3fb2e5c851a07cc986ebc9bc191452db7,7a570655253ea8c4e51047f6ebd2e97e3a49f8a6,c49e14aab474ee132c0368e92918f78d66a162c8,True,MERGEABLE,CLEAN,"[{""name"": ""announce"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/29371163160/job/87214538170""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",4,6,333,3,2026-07-14T21:54:43Z,89,5,[64],True,0,4,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
7,DO NOT MERGE: ISA-91 Overlay Studio visual audit baseline,refactor,vantareapp/isa-91-os-01-baseline-post-preview-y-auditoria-visual-de-las-dos,b011d4b59362224c0239b5e823736257132a5699,0a797bf720c098a52e91883ed0ddddda0c9fdd15,0a797bf720c098a52e91883ed0ddddda0c9fdd15,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",0,0,1397,0,2026-07-14T10:20:26Z,91,,[],False,0,0,ABSORBED_ANCESTRY,UNKNOWN,parent + contracts/reviews; no integration authorization
6,[DO NOT MERGE] docs(analysis): audit V2 root migration relaunch,develop,vantareapp/isa-14-root-migration-audit-relaunch-20260714,1af75dab0e76f24922f5885d598ab2256b508dc6,bf87ddf362d456da7d75751f266ac8d8068157e0,c49e14aab474ee132c0368e92918f78d66a162c8,True,MERGEABLE,BLOCKED,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""FAILURE"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",1,1,25991,7258,2026-07-13T22:38:27Z,14,,[],False,0,1,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
5,docs(billing): auditoría ISA-7 relanzada,develop,vantareapp/isa-7-billing-relaunch-20260714,1af75dab0e76f24922f5885d598ab2256b508dc6,eebd4de3fb2e5c851a07cc986ebc9bc191452db7,c49e14aab474ee132c0368e92918f78d66a162c8,True,CONFLICTING,DIRTY,"[{""name"": ""announce"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://github.com/isaacalbala12/Vantare-Simracing-Suite/actions/runs/29291522409/job/86955950701""}, {""name"": ""GitGuardian Security Checks"", ""conclusion"": ""FAILURE"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",3,5,26410,7258,2026-07-13T22:57:08Z,7,,[9],False,0,3,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
