ruta_base	tratamiento	nivel_revision	motivo	lineas_base	sha256_base
vantare-v2/docs/adr/0092-overlay-arbitrary-layout-viewport.md	Conservar contrato	Inventario y barrido de enlaces	Decisión versionada; leer estado y enmiendas, citar nombre completo por numeración histórica ambigua.	131	5e37b53b33db9c613b49671a956d8100e1615eae3a8c6f86cb85efe9619a6586
vantare-v2/docs/adr/0093-overlay-studio-autosave-history.md	Conservar contrato	Inventario y barrido de enlaces	Decisión versionada; leer estado y enmiendas, citar nombre completo por numeración histórica ambigua.	83	d2e5619d2187dc5bc8e43f1bc71f2b1a6aef18b63804d475565d7f9e343c03e9
vantare-v2/docs/adr/0094-desktop-overlay-persistent-pull.md	Conservar contrato	Inventario y barrido de enlaces	Decisión versionada; leer estado y enmiendas, citar nombre completo por numeración histórica ambigua.	67	7a338281b01f324af10aa23df8d33643b855fc2f11c2c70f97353d8823075618
vantare-v2/docs/adr/0095-overlay-incremental-sections.md	Conservar contrato	Inventario y barrido de enlaces	Decisión versionada; leer estado y enmiendas, citar nombre completo por numeración histórica ambigua.	128	491828767ccc1158ba465f2cbf99631af20e950ecedc433c98d65605bfb65f70
vantare-v2/docs/adversarial-review.md	Conservar referencia	Inventario y barrido de enlaces	Documento específico: usar con el contrato/tarea vigente; no se certifican aquí todas sus afirmaciones.	446	6e41fe6b4920c8d616ac60ce3e03187a509dd60a5b33912e28bd127969098b51
vantare-v2/docs/agent-workflow.md	Conservar referencia	Inventario y barrido de enlaces	Documento específico: usar con el contrato/tarea vigente; no se certifican aquí todas sus afirmaciones.	305	aa027ecbe68339daa183c43796302598b9aa4a546f0561b574da37d0881f6ec2
vantare-v2/docs/alpha-beta-roadmap.md	Consolidar	Comparación con sucesor; archivo inmutable	Consolidado; contenido anterior conservado por SHA inmutable y sucesor enlazado.	98	09fd3a10ff66d67196e5ca2d7efd6b8a3fa4a94ea73bc81be215b82a4f3c053e
vantare-v2/docs/alpha-private-checklist.md	Conservar referencia	Inventario y barrido de enlaces	Documento específico: usar con el contrato/tarea vigente; no se certifican aquí todas sus afirmaciones.	95	1dddf44c64ee001e4d1f5516c3225ab0cd9eff9c66a97a0e54018c9fcc359368
vantare-v2/docs/analysis/00-indice-maestro.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	38	8868e6d430bf13d386e89bde3f5c664656ab97fb07df62fb90a47d5c6d0d1ccb
vantare-v2/docs/analysis/01-hallazgos-bloqueantes.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	125	ca911f51039f132903986dab1ffcbd48d9bf219bf58d2b7e82972d3910800e90
vantare-v2/docs/analysis/02-hallazgos-medianos.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	114	68c069a888679304398da8124ba10dc22806051a0eb41dcf333b48ad3f0db402
vantare-v2/docs/analysis/03-hallazgos-menores.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	78	c6e8db8d51eae9a0860c5b2e442ed20ed8bde9e81eeca4bf70ee83e892c049aa
vantare-v2/docs/analysis/04-matriz-severidad.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	49	7c0d453e68d535057dd4b82acf062c2406f6021036dfc42f5694979a513f9f06
vantare-v2/docs/analysis/05-veredicto-y-monetizacion.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	35	f5605b522d59a13a1f73ff9712d5a252fafb1d6aa0416c908a852eff51473e0f
vantare-v2/docs/analysis/06-plan-2-dias.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	83	d26600091c29e0f7547f374c4fbe0a4f5b5135cd40550eed527b2fff5ef72488
vantare-v2/docs/analysis/2026-09-02-redline-pedals-font-fallback.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	56	a5e6bb3a44c46175d139ff5da6ae4e42f6991d2dfb5fda9604d21e1c37a8a43f
vantare-v2/docs/analysis/ISA-1000-integracion.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	62	4a0c47f0ca35e0f2ed4e52e231e8cfd61339e69fb5ee57a5a67ff9ccfe0a45e3
vantare-v2/docs/analysis/ISA-1002-integracion.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	47	589d7d25ec638b0aa3df960d456530f8a50fc4199e15b487e58a6d582731f7ea
vantare-v2/docs/analysis/ISA-1004.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	65	ac398921ad9930220d341c17d96aa08783be079fc9c7e633f33fc5ac28d3b499
vantare-v2/docs/analysis/ISA-1011-runtime-release.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	44	5622b552794f5434d326d8bbcc15b81a73bd0be42bdf232721c3903ca0d8e09e
vantare-v2/docs/analysis/ISA-1015-base-app-performance.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	368	4f3eab409b2fdefdde5ba29876292e03a1a5145c4389b01a34e330d928abb025
vantare-v2/docs/analysis/ISA-1027-calendar-plan.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	297	ecf253457d3afb4017116061c495066a68705ba680dc6d23df54cfb31c487010
vantare-v2/docs/analysis/ISA-1029-calendar-retention.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	50	9dbe602c1460088d766b4a2bb0ed3dc5eac1b56460e48f6334b505691a66e294
vantare-v2/docs/analysis/ISA-1032-calendar-validity.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	33	66657a28928a4a0a26b0a7ed9fe1a685f0a2dcf9002bd588cccc642e9f306c11
vantare-v2/docs/analysis/ISA-1035-calendar-refresh-result.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	36	847690780fcd6edefd9cdb5c72849c72dc6de58c08292757c21d12c7d2bc27f4
vantare-v2/docs/analysis/ISA-1037-calendar-status-ui.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	41	6c122f0e8437226afc974e11eceadda3fc10c129832b4aed6d609d12cc52942d
vantare-v2/docs/analysis/ISA-1039-calendar-series-reminders.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	38	8d5b3466cb93a1827383efd2589e7a69339ee56f36c7dbbd61a1348fa4c2dd48
vantare-v2/docs/analysis/ISA-1044-calendar-local-days.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	39	fee562e0695ccd4a04cb9e94335298a34203239c5feac777c480aaed50ff53bb
vantare-v2/docs/analysis/ISA-1046-calendar-month-classification.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	42	d748e788edba519c06cc025919aa43ce0b89289c8f77658b20e2e56c7ddeb4a5
vantare-v2/docs/analysis/ISA-1049-calendar-follow-persistence.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	23	1281376b5f82100655e139013acc5b874eac4861d73cadb947ba1dc8f453d07a
vantare-v2/docs/analysis/ISA-1050-calendar-follow-confirmation.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	33	9ed1cf6083eb841729481540522f43752eed53f8f3522e68b3ebcc730b968a52
vantare-v2/docs/analysis/ISA-1052-calendar-detail-selection.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	28	2c8a79cf80f938519ee9de706ca65479d5a71d50fd2d0300c0856965f79160c8
vantare-v2/docs/analysis/ISA-1055-calendar-native-reminders.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	47	8e958a15fc06356f56c390a5ef275273e41c95f70d6b2ddd8074bf4ef0f66245
vantare-v2/docs/analysis/ISA-1057-calendar-joint-validation.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	75	504a1cdcdc0a8cf3a82b4235f0b65ad2928ff0bc75eaa27716b5daee4ffd2b21
vantare-v2/docs/analysis/ISA-1058-calendar-timeline-labels.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	29	78621daa7b1d70848432f41168145415459ae73502b0ecacbc33bba0ef64451d
vantare-v2/docs/analysis/ISA-1061-calendar-owner-review.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	75	939cccd2cfb7a394e4efda7c3c84dd329c60f58fc470753e249710dab7632fdf
vantare-v2/docs/analysis/ISA-1071-redline-html-parity.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	137	261ed921bed780154bb5bec727a63951745030778edaf7b970491f0d5e9898fa
vantare-v2/docs/analysis/ISA-1083-delivery-plan.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	58	a033f7046965758fe9af889785e5cd12861060fbe4bdbae2c5ee89c8788c8484
vantare-v2/docs/analysis/ISA-1083-functional-design.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	317	c8e1a30d1197b3c2a17279854125f40235a4c9d60acc959cb37c3b2a981ebbef
vantare-v2/docs/analysis/ISA-1097-widget-access-branding.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	186	fb1c23ec47521a3e264c3c6f8274498e85a13615b7388f0027556c34918dc594
vantare-v2/docs/analysis/ISA-1103-efficiency-session-info.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	89	bb50551fd2502f64b99e2a297d2904d3d72f8aaa62097f387cd6d8eb8df3491a
vantare-v2/docs/analysis/ISA-1105-widget-access-branding-ui.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	97	2e4b71dd2228b310a628ccf09446c44ab735121f1968c0d364b2691f9acfbacc
vantare-v2/docs/analysis/ISA-1128-motion-architecture-optimizations.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	308	47354d8070206db2a4ea661c4430c874083c6dbb48bf471225a3624435991f49
vantare-v2/docs/analysis/ISA-1128-motion-engine-audit.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	150	f4c94f601f6c0fd9ef70df6ee5ffce5046a784b945b4d11a574630257bc816d0
vantare-v2/docs/analysis/ISA-989-feedback.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	101	14fc4d5afd2783de8c428dea722a8b9f902426691d6ceb7aed822ec15c55b5b5
vantare-v2/docs/analysis/ISA-990-feedback.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	27	b9572d1240376837641015afe105ecc42285829ca44ad03529083b5ad94fd354
vantare-v2/docs/analysis/ISA-991-feedback.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	37	83dc7ad39ddae33bbda00633ddcf30fb4c17ebe10c8befb5aed7c7cb7e44a21e
vantare-v2/docs/analysis/ISA-992-feedback.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	31	e8f3fdef0b0e4ae321b27062265536f4dd7295832a7171c52a55c7afe3feb8d7
vantare-v2/docs/analysis/huella-minima-baseline-2026-08-29.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	68	3496842f9db32f0f2cc7a96d0a17f77ebe3e00a3b604e25cea99f679c8319f83
vantare-v2/docs/analysis/huella-minima-baseline-2026-08-29/A0-frametime.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	159	1811e11436c5c64b285a2f8fd6ed8e37251c6a7d01ec9b8bc1bde868aa3f8155
vantare-v2/docs/analysis/huella-minima-baseline-2026-08-29/A0.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	153	7910695150d6cb6f7d34130f7b04c75a0ccbc59c9788d42b32e21c33a499f85e
vantare-v2/docs/analysis/huella-minima-baseline-2026-08-29/A1-frametime.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	179	ff753ae0479ed02b43e896bc0ceda61ca9389e2c64f828ade16d24684c358daf
vantare-v2/docs/analysis/huella-minima-baseline-2026-08-29/A1.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	173	d1440031a8e06b8810a667356a216c5e01a68a93dde8c01aa3ee75ca936cd219
vantare-v2/docs/analysis/huella-minima-baseline-2026-08-29/HubMin.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	163	851d8384e47c34f6f499b67f9794abb3e016b8fb403d64c8f7aa12a253fda0cd
vantare-v2/docs/analysis/huella-minima-baseline-2026-08-29/HubVisible.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	163	8b7ee7b29af2103ce2b734498cc0abe080d6b82340752f52d5a2338cd74f4855
vantare-v2/docs/analysis/huella-minima-protocolo.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	212	e75b305869fd2d633a6e038b640c749a58f6d45a3312b0d80e4330f717c18b86
vantare-v2/docs/analysis/isa-1106-session-signals.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	122	6221fea0b2aede6f4b245c2d32e8a6b9bab3fea6f4ba123628ea20bee52c9cd4
vantare-v2/docs/analysis/isa-1150-shell-perf-effects.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	77	a57fe22892c58c484f89b0f83bb3544ff2d6e9f95b7c04afb2e38e511422f824
